policy_id,collection_date,insurer,premium_amount,payment_mode,policy_duration,policy_type,customer_age,region,renewal_status,collection_month,premium_outlier_flag,duration_bucket,renewal_flag
POL0092431,2024-09-03,ICICI Prudential,222999800,Monthly,10,ULIP,49,West,Renewed,2024-09,0,5-10 Years,1
POL0098581,2024-09-03,LIC,272027300,Monthly,15,Endowment,60,South,Renewed,2024-09,0,11-15 Years,1
POL0081017,2024-09-03,LIC,329778400,Annual,25,Endowment,51,Central,Renewed,2024-09,1,21-25 Years,1
POL0080016,2024-09-03,ICICI Prudential,206099200,Half-yearly,5,ULIP,48,East,Lapsed,2024-09,0,5-10 Years,0
POL0085573,2024-09-03,Aditya Birla Sun Life,302028000,Annual,20,Endowment,35,West,Renewed,2024-09,0,16-20 Years,1
POL0080594,2024-09-03,LIC,365131000,Annual,25,Whole Life,40,South,Renewed,2024-09,1,21-25 Years,1
POL0084685,2024-09-03,LIC,214800200,Annual,20,Term Life,42,Central,Renewed,2024-09,0,16-20 Years,1
POL0096346,2024-09-03,LIC,176484600,Monthly,20,Money Back,51,North,Renewed,2024-09,0,16-20 Years,1
POL0095873,2024-09-03,Max Life,227294900,Quarterly,20,Term Life,66,East,Renewed,2024-09,0,16-20 Years,1
POL0077827,2024-09-03,LIC,252099400,Quarterly,25,ULIP,38,South,Lapsed,2024-09,0,21-25 Years,0
POL0084300,2024-09-03,LIC,150951400,Quarterly,20,Endowment,41,South,Renewed,2024-09,0,16-20 Years,1
POL0094270,2024-09-03,LIC,156000300,Quarterly,15,Term Life,41,East,Renewed,2024-09,0,11-15 Years,1
POL0092767,2024-09-03,LIC,161425300,Annual,10,Term Life,37,North,Renewed,2024-09,0,5-10 Years,1
POL0097063,2024-09-03,LIC,280887000,Quarterly,20,ULIP,46,South,Renewed,2024-09,0,16-20 Years,1
POL0088797,2024-09-03,LIC,229189700,Quarterly,5,Money Back,43,East,Renewed,2024-09,0,5-10 Years,1
POL0077586,2024-09-03,LIC,246157400,Half-yearly,10,Whole Life,31,East,Renewed,2024-09,0,5-10 Years,1
POL0086457,2024-09-03,Bajaj Allianz,144465700,Monthly,10,ULIP,28,South,Lapsed,2024-09,0,5-10 Years,0
POL0078211,2024-09-03,Max Life,322387400,Monthly,25,ULIP,48,Central,Renewed,2024-09,0,21-25 Years,1
POL0091513,2024-09-03,LIC,239910400,Annual,10,Money Back,48,East,Renewed,2024-09,0,5-10 Years,1
POL0097324,2024-09-03,LIC,263798400,Half-yearly,10,Endowment,51,North,Lapsed,2024-09,0,5-10 Years,0
POL0076076,2024-09-03,Tata AIA,155769700,Annual,10,Endowment,31,South,Renewed,2024-09,0,5-10 Years,1
POL0092168,2024-09-03,SBI Life,276533000,Half-yearly,20,Whole Life,48,East,Lapsed,2024-09,0,16-20 Years,0
POL0095073,2024-09-03,LIC,178610900,Monthly,25,Term Life,44,West,Renewed,2024-09,0,21-25 Years,1
POL0077117,2024-09-03,LIC,193814400,Annual,15,Endowment,39,North,Renewed,2024-09,0,11-15 Years,1
POL0078599,2024-09-03,Tata AIA,131033800,Monthly,25,Money Back,32,East,Lapsed,2024-09,0,21-25 Years,0
POL0089589,2024-09-03,LIC,194953600,Annual,5,Term Life,56,North,Renewed,2024-09,0,5-10 Years,1
POL0088163,2024-09-03,SBI Life,203164600,Annual,25,Term Life,44,East,Renewed,2024-09,0,21-25 Years,1
POL0083977,2024-09-03,HDFC Life,174185200,Monthly,15,Money Back,55,East,Lapsed,2024-09,0,11-15 Years,0
POL0076527,2024-09-03,LIC,292891000,Annual,25,Money Back,34,Central,Renewed,2024-09,0,21-25 Years,1
POL0091412,2024-09-03,LIC,88732600,Monthly,10,Term Life,32,South,Lapsed,2024-09,0,5-10 Years,0
POL0097895,2024-09-03,ICICI Prudential,158829500,Monthly,5,Endowment,46,West,Renewed,2024-09,0,5-10 Years,1
POL0086851,2024-09-03,LIC,141903800,Annual,10,Term Life,40,South,Lapsed,2024-09,0,5-10 Years,0
POL0090658,2024-09-03,SBI Life,279132600,Quarterly,20,Endowment,39,South,Renewed,2024-09,0,16-20 Years,1
POL0089464,2024-09-03,Tata AIA,132614500,Monthly,10,Money Back,42,West,Renewed,2024-09,0,5-10 Years,1
POL0096773,2024-09-03,LIC,205762500,Monthly,20,Endowment,38,North,Renewed,2024-09,0,16-20 Years,1
POL0095605,2024-09-03,SBI Life,157413000,Half-yearly,10,ULIP,39,East,Renewed,2024-09,0,5-10 Years,1
POL0078673,2024-09-03,SBI Life,204207800,Annual,15,Money Back,50,Central,Renewed,2024-09,0,11-15 Years,1
POL0098094,2024-09-03,ICICI Prudential,163305200,Monthly,15,Money Back,30,North,Renewed,2024-09,0,11-15 Years,1
POL0096899,2024-09-03,LIC,230503300,Monthly,20,Endowment,65,North,Renewed,2024-09,0,16-20 Years,1
POL0092975,2024-09-03,LIC,83668900,Half-yearly,20,Term Life,24,South,Lapsed,2024-09,0,16-20 Years,0
POL0096951,2024-09-03,Aditya Birla Sun Life,189215800,Monthly,10,Whole Life,31,South,Renewed,2024-09,0,5-10 Years,1
POL0086531,2024-09-03,LIC,231976700,Monthly,25,Term Life,49,West,Renewed,2024-09,0,21-25 Years,1
POL0096119,2024-09-03,LIC,191036000,Monthly,20,Whole Life,35,South,Renewed,2024-09,0,16-20 Years,1
POL0086549,2024-09-03,SBI Life,284284600,Quarterly,15,Whole Life,51,North,Renewed,2024-09,0,11-15 Years,1
POL0079840,2024-09-04,SBI Life,207086800,Monthly,15,Money Back,32,East,Renewed,2024-09,0,11-15 Years,1
POL0076224,2024-09-04,LIC,197609100,Monthly,15,ULIP,26,South,Renewed,2024-09,0,11-15 Years,1
POL0076710,2024-09-04,LIC,216254500,Monthly,15,Term Life,59,North,Renewed,2024-09,0,11-15 Years,1
POL0094487,2024-09-04,SBI Life,299758000,Monthly,20,Whole Life,64,South,Renewed,2024-09,0,16-20 Years,1
POL0081443,2024-09-04,HDFC Life,136388700,Monthly,15,Money Back,34,South,Renewed,2024-09,0,11-15 Years,1
POL0086337,2024-09-04,LIC,129493000,Monthly,10,Term Life,42,North,Renewed,2024-09,0,5-10 Years,1
POL0092220,2024-09-04,HDFC Life,169643300,Quarterly,5,ULIP,31,South,Lapsed,2024-09,0,5-10 Years,0
POL0076397,2024-09-04,LIC,164727600,Monthly,20,Money Back,23,East,Renewed,2024-09,0,16-20 Years,1
POL0093369,2024-09-04,LIC,378217900,Annual,10,Endowment,60,South,Renewed,2024-09,1,5-10 Years,1
POL0077475,2024-09-04,ICICI Prudential,214861900,Quarterly,10,Whole Life,48,Central,Renewed,2024-09,0,5-10 Years,1
POL0076349,2024-09-04,HDFC Life,284270000,Monthly,15,Whole Life,55,South,Renewed,2024-09,0,11-15 Years,1
POL0086396,2024-09-04,Aditya Birla Sun Life,131521500,Monthly,10,Term Life,47,West,Renewed,2024-09,0,5-10 Years,1
POL0095646,2024-09-04,HDFC Life,153068400,Monthly,10,Endowment,54,North,Lapsed,2024-09,0,5-10 Years,0
POL0084563,2024-09-04,Max Life,136610800,Annual,15,Term Life,38,West,Lapsed,2024-09,0,11-15 Years,0
POL0084991,2024-09-04,SBI Life,189522500,Monthly,20,Endowment,18,East,Renewed,2024-09,0,16-20 Years,1
POL0083733,2024-09-04,LIC,119822200,Monthly,10,Term Life,43,Central,Renewed,2024-09,0,5-10 Years,1
POL0085213,2024-09-04,SBI Life,178838700,Quarterly,10,Endowment,52,West,Renewed,2024-09,0,5-10 Years,1
POL0090353,2024-09-04,LIC,131874100,Monthly,15,Term Life,58,Central,Renewed,2024-09,0,11-15 Years,1
POL0079950,2024-09-04,SBI Life,381509700,Monthly,20,ULIP,58,West,Renewed,2024-09,1,16-20 Years,1
POL0080309,2024-09-04,Bajaj Allianz,175663800,Annual,25,Term Life,36,East,Renewed,2024-09,0,21-25 Years,1
POL0091706,2024-09-04,Aditya Birla Sun Life,165034400,Quarterly,10,Whole Life,19,North,Lapsed,2024-09,0,5-10 Years,0
POL0082216,2024-09-04,Max Life,113930800,Annual,20,Term Life,31,East,Renewed,2024-09,0,16-20 Years,1
POL0090522,2024-09-04,LIC,189606300,Monthly,25,Money Back,54,West,Renewed,2024-09,0,21-25 Years,1
POL0098930,2024-09-04,LIC,159961700,Annual,10,Money Back,33,South,Renewed,2024-09,0,5-10 Years,1
POL0098853,2024-09-04,LIC,237538100,Annual,15,Term Life,75,Central,Renewed,2024-09,0,11-15 Years,1
POL0099010,2024-09-04,LIC,108386400,Monthly,5,Money Back,43,East,Renewed,2024-09,0,5-10 Years,1
POL0095094,2024-09-04,Bajaj Allianz,120502900,Monthly,10,Money Back,37,South,Renewed,2024-09,0,5-10 Years,1
POL0089388,2024-09-04,LIC,220413100,Monthly,10,Endowment,47,Northeast,Renewed,2024-09,0,5-10 Years,1
POL0077223,2024-09-04,LIC,156959800,Monthly,20,Endowment,44,North,Lapsed,2024-09,0,16-20 Years,0
POL0085056,2024-09-04,LIC,331612800,Annual,10,Whole Life,47,Northeast,Renewed,2024-09,1,5-10 Years,1
POL0076322,2024-09-04,LIC,412112500,Annual,20,Whole Life,60,Central,Renewed,2024-09,1,16-20 Years,1
POL0076573,2024-09-04,Aditya Birla Sun Life,62946100,Monthly,10,Endowment,36,East,Renewed,2024-09,0,5-10 Years,1
POL0094128,2024-09-04,Max Life,177576100,Annual,5,Endowment,44,Northeast,Lapsed,2024-09,0,5-10 Years,0
POL0077374,2024-09-04,ICICI Prudential,221029500,Half-yearly,25,Term Life,44,North,Renewed,2024-09,0,21-25 Years,1
POL0088642,2024-09-04,SBI Life,132223400,Annual,5,Endowment,24,East,Lapsed,2024-09,0,5-10 Years,0
POL0098554,2024-09-04,SBI Life,197044900,Annual,10,Money Back,24,West,Renewed,2024-09,0,5-10 Years,1
POL0079762,2024-09-04,LIC,141158900,Monthly,15,Term Life,49,West,Renewed,2024-09,0,11-15 Years,1
POL0083034,2024-09-04,LIC,205233500,Quarterly,20,Endowment,22,West,Renewed,2024-09,0,16-20 Years,1
POL0099819,2024-09-04,SBI Life,172299000,Quarterly,10,Term Life,33,East,Lapsed,2024-09,0,5-10 Years,0
POL0094431,2024-09-04,LIC,249238400,Quarterly,15,ULIP,43,East,Renewed,2024-09,0,11-15 Years,1
POL0076309,2024-09-04,LIC,232184200,Annual,25,Endowment,29,North,Renewed,2024-09,0,21-25 Years,1
POL0090969,2024-09-04,LIC,217964000,Annual,20,Whole Life,35,North,Renewed,2024-09,0,16-20 Years,1
POL0083662,2024-09-04,Max Life,151292500,Annual,15,ULIP,44,North,Renewed,2024-09,0,11-15 Years,1
POL0081509,2024-09-04,LIC,157095700,Half-yearly,10,Term Life,47,West,Renewed,2024-09,0,5-10 Years,1
POL0088030,2024-09-04,LIC,430148300,Half-yearly,15,ULIP,60,South,Renewed,2024-09,1,11-15 Years,1
POL0087698,2024-09-04,HDFC Life,208429800,Quarterly,5,Money Back,64,East,Renewed,2024-09,0,5-10 Years,1
POL0093282,2024-09-04,Aditya Birla Sun Life,265438100,Annual,20,Endowment,38,West,Renewed,2024-09,0,16-20 Years,1
POL0075130,2024-09-04,Max Life,157415200,Annual,10,Term Life,44,Northeast,Lapsed,2024-09,0,5-10 Years,0
POL0081259,2024-09-04,ICICI Prudential,98905100,Annual,10,Term Life,55,Central,Renewed,2024-09,0,5-10 Years,1
POL0092879,2024-09-04,LIC,198315400,Quarterly,10,ULIP,48,West,Renewed,2024-09,0,5-10 Years,1
POL0083630,2024-09-04,Aditya Birla Sun Life,217213000,Quarterly,20,ULIP,58,North,Renewed,2024-09,0,16-20 Years,1
POL0077625,2024-09-04,LIC,190274000,Annual,20,Money Back,41,West,Renewed,2024-09,0,16-20 Years,1
POL0086456,2024-09-04,LIC,204963500,Quarterly,20,ULIP,28,North,Renewed,2024-09,0,16-20 Years,1
POL0097047,2024-09-04,LIC,142302100,Monthly,10,Term Life,60,West,Lapsed,2024-09,0,5-10 Years,0
POL0075929,2024-09-05,Max Life,145092000,Annual,5,Endowment,32,West,Renewed,2024-09,0,5-10 Years,1
POL0093899,2024-09-05,LIC,253404000,Quarterly,10,Whole Life,48,East,Renewed,2024-09,0,5-10 Years,1
POL0085040,2024-09-05,SBI Life,288131200,Monthly,20,ULIP,49,East,Renewed,2024-09,0,16-20 Years,1
POL0087585,2024-09-05,HDFC Life,160283700,Half-yearly,10,ULIP,44,Northeast,Lapsed,2024-09,0,5-10 Years,0
POL0080787,2024-09-05,Max Life,103566000,Monthly,10,Endowment,18,East,Renewed,2024-09,0,5-10 Years,1
POL0082994,2024-09-05,Aditya Birla Sun Life,127096100,Monthly,5,Term Life,30,North,Renewed,2024-09,0,5-10 Years,1
POL0078822,2024-09-05,ICICI Prudential,153124700,Monthly,10,Money Back,60,South,Renewed,2024-09,0,5-10 Years,1
POL0096164,2024-09-05,LIC,229300600,Monthly,20,Endowment,52,South,Renewed,2024-09,0,16-20 Years,1
POL0079000,2024-09-05,LIC,109656300,Annual,10,Term Life,31,South,Renewed,2024-09,0,5-10 Years,1
POL0094813,2024-09-05,LIC,167549000,Monthly,5,Money Back,51,South,Renewed,2024-09,0,5-10 Years,1
POL0081738,2024-09-05,LIC,285109900,Quarterly,25,Endowment,33,South,Renewed,2024-09,0,21-25 Years,1
POL0081101,2024-09-05,Tata AIA,218557500,Monthly,10,Endowment,46,North,Renewed,2024-09,0,5-10 Years,1
POL0089640,2024-09-05,Bajaj Allianz,125075300,Monthly,5,Money Back,35,West,Renewed,2024-09,0,5-10 Years,1
POL0083953,2024-09-05,LIC,302328800,Quarterly,15,ULIP,61,South,Lapsed,2024-09,0,11-15 Years,0
POL0095576,2024-09-05,SBI Life,106266300,Monthly,20,Term Life,38,Central,Renewed,2024-09,0,16-20 Years,1
POL0092341,2024-09-05,LIC,170631400,Half-yearly,10,Money Back,32,North,Renewed,2024-09,0,5-10 Years,1
POL0085582,2024-09-05,LIC,148217700,Annual,15,Money Back,47,Northeast,Renewed,2024-09,0,11-15 Years,1
POL0084340,2024-09-05,ICICI Prudential,157530000,Monthly,25,Term Life,44,West,Renewed,2024-09,0,21-25 Years,1
POL0077377,2024-09-05,ICICI Prudential,99184900,Monthly,20,Term Life,40,North,Renewed,2024-09,0,16-20 Years,1
POL0079808,2024-09-05,LIC,127727200,Quarterly,20,Term Life,27,North,Renewed,2024-09,0,16-20 Years,1
POL0078561,2024-09-05,LIC,101848400,Annual,10,Term Life,40,North,Renewed,2024-09,0,5-10 Years,1
POL0076616,2024-09-05,LIC,176051300,Quarterly,25,Term Life,47,North,Renewed,2024-09,0,21-25 Years,1
POL0084987,2024-09-05,LIC,225568900,Annual,15,Endowment,42,Central,Renewed,2024-09,0,11-15 Years,1
POL0081381,2024-09-05,LIC,139734600,Quarterly,10,Term Life,38,Northeast,Renewed,2024-09,0,5-10 Years,1
POL0090610,2024-09-05,ICICI Prudential,192979400,Annual,15,Money Back,28,East,Renewed,2024-09,0,11-15 Years,1
POL0095941,2024-09-05,LIC,202019800,Monthly,10,ULIP,45,South,Renewed,2024-09,0,5-10 Years,1
POL0081068,2024-09-05,HDFC Life,230696500,Monthly,15,ULIP,47,East,Renewed,2024-09,0,11-15 Years,1
POL0088909,2024-09-05,LIC,111675200,Monthly,20,Term Life,27,Northeast,Renewed,2024-09,0,16-20 Years,1
POL0098210,2024-09-05,LIC,113068600,Quarterly,5,Term Life,38,Northeast,Renewed,2024-09,0,5-10 Years,1
POL0085645,2024-09-05,LIC,198765300,Monthly,10,Money Back,46,West,Renewed,2024-09,0,5-10 Years,1
POL0086824,2024-09-05,Bajaj Allianz,206173200,Monthly,15,Endowment,35,Northeast,Renewed,2024-09,0,11-15 Years,1
POL0087887,2024-09-05,SBI Life,164727200,Half-yearly,20,Term Life,40,East,Renewed,2024-09,0,16-20 Years,1
POL0082621,2024-09-05,LIC,280483500,Quarterly,20,Endowment,58,East,Renewed,2024-09,0,16-20 Years,1
POL0096327,2024-09-05,LIC,159701400,Monthly,15,Endowment,38,South,Lapsed,2024-09,0,11-15 Years,0
POL0081977,2024-09-05,Max Life,182915600,Monthly,10,ULIP,18,West,Renewed,2024-09,0,5-10 Years,1
POL0092130,2024-09-05,ICICI Prudential,291844700,Quarterly,15,Endowment,53,South,Renewed,2024-09,0,11-15 Years,1
POL0077370,2024-09-05,LIC,245307300,Monthly,20,Endowment,46,Northeast,Renewed,2024-09,0,16-20 Years,1
POL0098750,2024-09-05,LIC,163700700,Monthly,20,Endowment,38,North,Renewed,2024-09,0,16-20 Years,1
POL0078895,2024-09-05,ICICI Prudential,100791400,Quarterly,5,Term Life,42,South,Lapsed,2024-09,0,5-10 Years,0
POL0077052,2024-09-05,LIC,119693900,Quarterly,10,Term Life,50,North,Renewed,2024-09,0,5-10 Years,1
POL0080191,2024-09-05,LIC,113721900,Half-yearly,15,Term Life,51,East,Renewed,2024-09,0,11-15 Years,1
POL0079469,2024-09-05,LIC,223135400,Monthly,25,Endowment,48,East,Renewed,2024-09,0,21-25 Years,1
POL0085329,2024-09-05,LIC,238477200,Quarterly,15,Endowment,36,Central,Renewed,2024-09,0,11-15 Years,1
POL0094668,2024-09-05,LIC,155002000,Annual,10,Term Life,50,Northeast,Renewed,2024-09,0,5-10 Years,1
POL0084585,2024-09-05,SBI Life,152616100,Monthly,20,Money Back,41,East,Renewed,2024-09,0,16-20 Years,1
POL0098637,2024-09-05,LIC,225780800,Monthly,15,Endowment,55,Northeast,Renewed,2024-09,0,11-15 Years,1
POL0087824,2024-09-05,ICICI Prudential,190858000,Annual,5,Whole Life,21,Central,Lapsed,2024-09,0,5-10 Years,0
POL0098332,2024-09-05,SBI Life,243859200,Annual,10,Whole Life,51,North,Renewed,2024-09,0,5-10 Years,1
POL0095242,2024-09-05,LIC,240793500,Annual,15,Money Back,41,South,Renewed,2024-09,0,11-15 Years,1
POL0091422,2024-09-05,LIC,166120700,Annual,10,Money Back,31,South,Renewed,2024-09,0,5-10 Years,1
POL0080638,2024-09-05,SBI Life,277727400,Quarterly,20,ULIP,45,Northeast,Renewed,2024-09,0,16-20 Years,1
POL0080615,2024-09-05,Tata AIA,266038000,Annual,10,Whole Life,51,South,Lapsed,2024-09,0,5-10 Years,0
POL0083336,2024-09-05,LIC,102937000,Monthly,10,Term Life,42,East,Renewed,2024-09,0,5-10 Years,1
POL0082415,2024-09-05,LIC,209182700,Quarterly,10,Endowment,39,South,Lapsed,2024-09,0,5-10 Years,0
POL0095153,2024-09-05,LIC,178067700,Quarterly,10,Endowment,48,East,Renewed,2024-09,0,5-10 Years,1
POL0083337,2024-09-05,LIC,147354300,Annual,20,Term Life,35,Central,Renewed,2024-09,0,16-20 Years,1
POL0088578,2024-09-05,SBI Life,117201400,Quarterly,15,Term Life,44,East,Renewed,2024-09,0,11-15 Years,1
POL0080903,2024-09-06,LIC,234754300,Half-yearly,20,Endowment,31,South,Renewed,2024-09,0,16-20 Years,1
POL0080213,2024-09-06,ICICI Prudential,191283300,Quarterly,15,Endowment,44,West,Renewed,2024-09,0,11-15 Years,1
POL0099428,2024-09-06,LIC,126205400,Half-yearly,10,Term Life,29,South,Renewed,2024-09,0,5-10 Years,1
POL0094728,2024-09-06,LIC,254656900,Annual,10,Endowment,74,South,Renewed,2024-09,0,5-10 Years,1
POL0084532,2024-09-06,LIC,177730000,Monthly,10,Term Life,47,West,Renewed,2024-09,0,5-10 Years,1
POL0097932,2024-09-06,Aditya Birla Sun Life,196354100,Monthly,10,Term Life,75,North,Renewed,2024-09,0,5-10 Years,1
POL0075546,2024-09-06,LIC,137939200,Monthly,15,Term Life,38,East,Renewed,2024-09,0,11-15 Years,1
POL0085432,2024-09-06,Max Life,135783500,Monthly,10,Endowment,22,North,Lapsed,2024-09,0,5-10 Years,0
POL0081854,2024-09-06,Aditya Birla Sun Life,140692200,Quarterly,10,Term Life,36,South,Renewed,2024-09,0,5-10 Years,1
POL0098373,2024-09-06,SBI Life,327169200,Annual,15,Whole Life,59,Central,Renewed,2024-09,0,11-15 Years,1
POL0098709,2024-09-06,LIC,186664500,Quarterly,25,Endowment,23,Central,Renewed,2024-09,0,21-25 Years,1
POL0079990,2024-09-06,Max Life,203055900,Quarterly,20,Endowment,28,East,Renewed,2024-09,0,16-20 Years,1
POL0075712,2024-09-06,LIC,102603800,Monthly,10,Term Life,49,East,Renewed,2024-09,0,5-10 Years,1
POL0096259,2024-09-06,LIC,157172800,Annual,15,Term Life,43,Northeast,Lapsed,2024-09,0,11-15 Years,0
POL0086138,2024-09-06,LIC,149494400,Quarterly,10,Endowment,57,North,Renewed,2024-09,0,5-10 Years,1
POL0090771,2024-09-06,LIC,236745400,Annual,25,Term Life,44,Central,Renewed,2024-09,0,21-25 Years,1
POL0078121,2024-09-06,LIC,151264400,Half-yearly,15,Term Life,42,East,Renewed,2024-09,0,11-15 Years,1
POL0076759,2024-09-06,LIC,203299000,Quarterly,20,Endowment,32,East,Renewed,2024-09,0,16-20 Years,1
POL0077116,2024-09-06,LIC,134656900,Half-yearly,15,Term Life,35,Central,Renewed,2024-09,0,11-15 Years,1
POL0097612,2024-09-06,LIC,128772200,Quarterly,20,Money Back,19,East,Renewed,2024-09,0,16-20 Years,1
POL0083012,2024-09-06,LIC,301361900,Annual,15,ULIP,41,North,Renewed,2024-09,0,11-15 Years,1
POL0087675,2024-09-06,Bajaj Allianz,84249900,Monthly,10,Money Back,29,South,Renewed,2024-09,0,5-10 Years,1
POL0095183,2024-09-06,LIC,261196600,Quarterly,20,Endowment,46,South,Renewed,2024-09,0,16-20 Years,1
POL0086195,2024-09-06,Aditya Birla Sun Life,152103300,Annual,20,Money Back,49,South,Renewed,2024-09,0,16-20 Years,1
POL0096460,2024-09-06,LIC,160761500,Quarterly,5,Endowment,33,South,Renewed,2024-09,0,5-10 Years,1
POL0075702,2024-09-06,LIC,127950400,Monthly,10,Term Life,48,West,Renewed,2024-09,0,5-10 Years,1
POL0078345,2024-09-06,Tata AIA,335033700,Half-yearly,20,Endowment,59,West,Renewed,2024-09,1,16-20 Years,1
POL0096376,2024-09-06,SBI Life,324281300,Monthly,20,Whole Life,42,North,Renewed,2024-09,0,16-20 Years,1
POL0098943,2024-09-06,LIC,201705500,Monthly,20,ULIP,36,North,Renewed,2024-09,0,16-20 Years,1
POL0096144,2024-09-06,LIC,165986400,Monthly,20,Whole Life,56,East,Renewed,2024-09,0,16-20 Years,1
POL0079306,2024-09-06,LIC,161563200,Monthly,15,Endowment,18,North,Renewed,2024-09,0,11-15 Years,1
POL0081838,2024-09-06,LIC,174851100,Half-yearly,10,ULIP,51,Northeast,Renewed,2024-09,0,5-10 Years,1
POL0082535,2024-09-06,SBI Life,196509300,Annual,20,ULIP,31,East,Renewed,2024-09,0,16-20 Years,1
POL0089218,2024-09-06,LIC,131506100,Monthly,10,Money Back,47,West,Renewed,2024-09,0,5-10 Years,1
POL0080293,2024-09-06,LIC,297121400,Monthly,15,Endowment,47,West,Renewed,2024-09,0,11-15 Years,1
POL0089784,2024-09-06,LIC,125789800,Monthly,15,Endowment,21,East,Renewed,2024-09,0,11-15 Years,1
POL0078177,2024-09-06,Aditya Birla Sun Life,242459700,Monthly,20,Whole Life,47,South,Renewed,2024-09,0,16-20 Years,1
POL0095827,2024-09-06,Tata AIA,218944500,Half-yearly,15,Money Back,54,South,Lapsed,2024-09,0,11-15 Years,0
POL0086907,2024-09-06,LIC,185973700,Monthly,20,Endowment,53,West,Renewed,2024-09,0,16-20 Years,1
POL0088296,2024-09-06,LIC,147786400,Annual,15,Term Life,42,South,Renewed,2024-09,0,11-15 Years,1
POL0082553,2024-09-06,LIC,128917900,Annual,10,Term Life,55,West,Renewed,2024-09,0,5-10 Years,1
POL0075219,2024-09-06,HDFC Life,286070000,Half-yearly,25,Endowment,43,North,Renewed,2024-09,0,21-25 Years,1
POL0086598,2024-09-06,LIC,232252600,Monthly,20,Whole Life,40,East,Lapsed,2024-09,0,16-20 Years,0
POL0098956,2024-09-06,Max Life,177003600,Monthly,15,Whole Life,47,North,Renewed,2024-09,0,11-15 Years,1
POL0097789,2024-09-06,LIC,97042600,Monthly,10,Term Life,31,East,Renewed,2024-09,0,5-10 Years,1
POL0096921,2024-09-06,Max Life,96704300,Quarterly,15,Term Life,40,West,Renewed,2024-09,0,11-15 Years,1
POL0088238,2024-09-06,Bajaj Allianz,320472700,Quarterly,20,Endowment,70,North,Renewed,2024-09,0,16-20 Years,1
POL0079835,2024-09-06,HDFC Life,256434100,Half-yearly,15,Whole Life,38,South,Renewed,2024-09,0,11-15 Years,1
POL0077171,2024-09-06,LIC,296881300,Monthly,20,Endowment,58,East,Lapsed,2024-09,0,16-20 Years,0
POL0083352,2024-09-06,LIC,269516500,Half-yearly,20,Whole Life,45,West,Renewed,2024-09,0,16-20 Years,1
POL0091931,2024-09-06,SBI Life,221746900,Quarterly,15,Endowment,39,East,Renewed,2024-09,0,11-15 Years,1
POL0094526,2024-09-06,LIC,150482000,Annual,25,Term Life,35,Northeast,Renewed,2024-09,0,21-25 Years,1
POL0080478,2024-09-06,LIC,95482800,Monthly,15,Term Life,26,West,Renewed,2024-09,0,11-15 Years,1
POL0098025,2024-09-06,Aditya Birla Sun Life,218837200,Monthly,25,Money Back,50,West,Renewed,2024-09,0,21-25 Years,1
POL0098684,2024-09-06,Bajaj Allianz,206772000,Monthly,25,Endowment,44,East,Renewed,2024-09,0,21-25 Years,1
POL0083466,2024-09-06,LIC,284740000,Annual,20,ULIP,52,West,Renewed,2024-09,0,16-20 Years,1
POL0085404,2024-09-06,LIC,179768500,Monthly,20,Term Life,32,North,Renewed,2024-09,0,16-20 Years,1
POL0097051,2024-09-06,HDFC Life,372453400,Annual,20,Endowment,45,South,Renewed,2024-09,1,16-20 Years,1
POL0075216,2024-09-06,LIC,253808600,Quarterly,15,Whole Life,33,South,Renewed,2024-09,0,11-15 Years,1
